Event Rate: [0.96, 0.33, 0.24, 0.15, 0.31, 0.45, 0.32, 0.44, 0.20, 0.47, 0.04, 0.14, 1.00, 1.00, 0.53, 0.36, 0.45, 0.54, 0.97, 1.00]
Event Rate: [0.96, 0.32, 0.24, 0.15, 0.31, 0.45, 0.32, 0.44, 0.20, 0.46, 0.04, 0.14, 1.00, 1.00, 0.52, 0.36, 0.45, 0.54, 0.97, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.15, 0.32, 0.47, 0.33, 0.45, 0.20, 0.48, 0.04, 0.14, 1.00, 1.00, 0.53, 0.37, 0.47, 0.56, 0.97, 1.00]
Event Rate: [0.95, 0.31, 0.22, 0.14, 0.30, 0.44, 0.31, 0.43, 0.20, 0.47, 0.04, 0.14, 1.00, 1.00, 0.50, 0.34, 0.44, 0.53, 0.97, 1.00]
Event Rate: [0.96, 0.32, 0.24, 0.15, 0.31, 0.45, 0.32, 0.44, 0.20, 0.47, 0.04, 0.14, 1.00, 1.00, 0.50, 0.35, 0.45, 0.54, 0.97, 1.00]
Event Rate: [0.96, 0.31, 0.22, 0.14, 0.30, 0.44, 0.31, 0.43, 0.20, 0.46, 0.04, 0.14, 1.00, 1.00, 0.49, 0.32, 0.43, 0.53, 0.97, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.15, 0.31, 0.47, 0.33, 0.45, 0.20, 0.47, 0.04, 0.14, 1.00, 1.00, 0.51, 0.34, 0.47, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.14, 0.29, 0.44, 0.31, 0.43, 0.20, 0.46, 0.04, 0.14, 1.00, 1.00, 0.49, 0.33, 0.43, 0.53, 0.97, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.15, 0.31, 0.46, 0.33, 0.45, 0.21, 0.48, 0.04, 0.14, 1.00, 1.00, 0.53, 0.36, 0.46, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.14, 0.31, 0.46, 0.33, 0.45, 0.21, 0.46, 0.04, 0.14, 1.00, 1.00, 0.52, 0.36, 0.46, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.14, 0.31, 0.47, 0.33, 0.45, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.53, 0.36, 0.46, 0.55, 0.98, 1.00]
Event Rate: [0.95, 0.31, 0.22, 0.14, 0.30, 0.45, 0.32, 0.44, 0.20, 0.46, 0.04, 0.14, 1.00, 1.00, 0.51, 0.35, 0.45, 0.54, 0.97, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.14, 0.31, 0.46, 0.32, 0.44, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.51, 0.36, 0.45, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.14, 0.31, 0.46, 0.33, 0.44, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.51, 0.36, 0.46, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.15, 0.31, 0.46, 0.32, 0.43, 0.20, 0.47, 0.04, 0.14, 1.00, 1.00, 0.50, 0.35, 0.45, 0.55, 0.97, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.15, 0.32, 0.47, 0.33, 0.45, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.51, 0.36, 0.47, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.30, 0.22, 0.15, 0.31, 0.46, 0.33, 0.44, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.51, 0.35, 0.45, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.15, 0.31, 0.46, 0.33, 0.44, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.51, 0.36, 0.46, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.15, 0.32, 0.47, 0.33, 0.44, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.51, 0.35, 0.47, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.15, 0.32, 0.47, 0.33, 0.44, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.51, 0.36, 0.47, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.22, 0.15, 0.31, 0.46, 0.33, 0.44, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.51, 0.35, 0.46, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.22, 0.15, 0.31, 0.45, 0.33, 0.44, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.51, 0.35, 0.45, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.22, 0.15, 0.31, 0.46, 0.33, 0.44, 0.21, 0.46, 0.04, 0.14, 1.00, 1.00, 0.51, 0.35, 0.46, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.30, 0.22, 0.14, 0.31, 0.45, 0.32, 0.44, 0.21, 0.46, 0.04, 0.14, 1.00, 1.00, 0.50, 0.34, 0.45, 0.54, 0.97, 1.00]
Event Rate: [0.96, 0.31, 0.22, 0.14, 0.31, 0.46, 0.33, 0.45, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.52, 0.36, 0.46, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.15, 0.32, 0.47, 0.34, 0.45, 0.22, 0.48, 0.04, 0.14, 1.00, 1.00, 0.53, 0.37, 0.47, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.15, 0.32, 0.46, 0.33, 0.44, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.52, 0.36, 0.46, 0.54, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.22, 0.14, 0.31, 0.46, 0.33, 0.44, 0.21, 0.46, 0.04, 0.14, 1.00, 1.00, 0.51, 0.35, 0.45, 0.54, 0.97, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.15, 0.32, 0.47, 0.34, 0.44, 0.21, 0.47, 0.04, 0.14, 1.00, 1.00, 0.52, 0.37, 0.47, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.16, 0.33, 0.47, 0.34, 0.44, 0.22, 0.47, 0.04, 0.14, 1.00, 1.00, 0.52, 0.37, 0.47, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.22, 0.15, 0.32, 0.47, 0.34, 0.44, 0.22, 0.48, 0.04, 0.14, 1.00, 1.00, 0.52, 0.37, 0.47, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.16, 0.33, 0.48, 0.34, 0.45, 0.22, 0.48, 0.04, 0.14, 1.00, 1.00, 0.52, 0.38, 0.48, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.16, 0.33, 0.47, 0.34, 0.45, 0.22, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.38, 0.47, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.16, 0.34, 0.48, 0.35, 0.45, 0.22, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.39, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.16, 0.33, 0.47, 0.34, 0.44, 0.22, 0.48, 0.04, 0.15, 1.00, 1.00, 0.51, 0.38, 0.47, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.24, 0.16, 0.34, 0.48, 0.35, 0.45, 0.22, 0.48, 0.04, 0.15, 1.00, 1.00, 0.51, 0.38, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.16, 0.33, 0.47, 0.34, 0.45, 0.22, 0.48, 0.04, 0.15, 1.00, 1.00, 0.51, 0.38, 0.47, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.16, 0.33, 0.47, 0.34, 0.45, 0.23, 0.48, 0.04, 0.15, 1.00, 1.00, 0.51, 0.37, 0.47, 0.55, 0.98, 1.00]
Event Rate: [0.95, 0.32, 0.23, 0.15, 0.32, 0.46, 0.33, 0.44, 0.22, 0.47, 0.04, 0.15, 1.00, 1.00, 0.50, 0.37, 0.46, 0.54, 0.98, 1.00]
Event Rate: [0.95, 0.33, 0.23, 0.16, 0.34, 0.48, 0.35, 0.46, 0.23, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.34, 0.24, 0.16, 0.34, 0.49, 0.35, 0.46, 0.23, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.38, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.15, 0.33, 0.47, 0.34, 0.45, 0.23, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.38, 0.47, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.16, 0.34, 0.48, 0.35, 0.45, 0.23, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.38, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.16, 0.33, 0.47, 0.34, 0.45, 0.23, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.38, 0.47, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.16, 0.33, 0.48, 0.34, 0.45, 0.24, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.39, 0.47, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.17, 0.35, 0.49, 0.35, 0.46, 0.24, 0.49, 0.04, 0.15, 1.00, 1.00, 0.53, 0.39, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.16, 0.34, 0.49, 0.35, 0.46, 0.24, 0.49, 0.04, 0.15, 1.00, 1.00, 0.53, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.16, 0.34, 0.48, 0.35, 0.45, 0.24, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.38, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.17, 0.35, 0.49, 0.35, 0.45, 0.24, 0.49, 0.04, 0.15, 1.00, 1.00, 0.53, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.16, 0.33, 0.48, 0.34, 0.45, 0.24, 0.49, 0.04, 0.15, 1.00, 1.00, 0.53, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.34, 0.48, 0.35, 0.45, 0.24, 0.49, 0.04, 0.15, 1.00, 1.00, 0.53, 0.40, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.17, 0.35, 0.49, 0.35, 0.46, 0.24, 0.49, 0.04, 0.15, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.17, 0.35, 0.50, 0.35, 0.46, 0.24, 0.50, 0.04, 0.15, 1.00, 1.00, 0.53, 0.40, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.22, 0.16, 0.33, 0.47, 0.34, 0.45, 0.24, 0.49, 0.04, 0.15, 1.00, 1.00, 0.53, 0.39, 0.47, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.16, 0.33, 0.47, 0.34, 0.44, 0.24, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.38, 0.47, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.21, 0.15, 0.32, 0.46, 0.33, 0.44, 0.23, 0.47, 0.04, 0.15, 1.00, 1.00, 0.52, 0.37, 0.46, 0.54, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.16, 0.34, 0.48, 0.34, 0.45, 0.24, 0.48, 0.04, 0.15, 1.00, 1.00, 0.53, 0.39, 0.48, 0.55, 0.98, 1.00]
Event Rate: [0.95, 0.31, 0.22, 0.16, 0.34, 0.48, 0.35, 0.45, 0.24, 0.49, 0.04, 0.15, 1.00, 1.00, 0.54, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.95, 0.31, 0.22, 0.16, 0.33, 0.47, 0.34, 0.44, 0.24, 0.48, 0.04, 0.15, 1.00, 1.00, 0.52, 0.38, 0.46, 0.54, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.22, 0.16, 0.33, 0.48, 0.34, 0.45, 0.24, 0.49, 0.04, 0.15, 1.00, 1.00, 0.53, 0.39, 0.48, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.35, 0.49, 0.35, 0.45, 0.25, 0.49, 0.04, 0.15, 1.00, 1.00, 0.54, 0.39, 0.49, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.34, 0.49, 0.35, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.17, 0.35, 0.50, 0.36, 0.46, 0.25, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.35, 0.49, 0.35, 0.46, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.56, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.35, 0.50, 0.36, 0.46, 0.25, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.41, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.22, 0.16, 0.34, 0.48, 0.35, 0.45, 0.25, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.34, 0.49, 0.35, 0.45, 0.25, 0.50, 0.04, 0.16, 1.00, 1.00, 0.53, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.17, 0.35, 0.49, 0.35, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.17, 0.35, 0.51, 0.36, 0.46, 0.25, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.50, 0.57, 0.99, 1.00]
Event Rate: [0.95, 0.32, 0.22, 0.16, 0.34, 0.49, 0.35, 0.45, 0.25, 0.48, 0.04, 0.15, 1.00, 1.00, 0.53, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.95, 0.32, 0.23, 0.17, 0.35, 0.49, 0.35, 0.45, 0.25, 0.49, 0.04, 0.15, 1.00, 1.00, 0.53, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.17, 0.35, 0.49, 0.35, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.39, 0.49, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.18, 0.36, 0.51, 0.36, 0.46, 0.25, 0.50, 0.04, 0.16, 1.00, 1.00, 0.55, 0.40, 0.50, 0.58, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.35, 0.49, 0.35, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.35, 0.49, 0.35, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.39, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.18, 0.36, 0.50, 0.36, 0.46, 0.25, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.35, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.95, 0.33, 0.23, 0.17, 0.35, 0.49, 0.35, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.38, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.17, 0.35, 0.49, 0.35, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.38, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.17, 0.36, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.38, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.49, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.22, 0.17, 0.34, 0.49, 0.35, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.39, 0.48, 0.55, 0.98, 1.00]
Event Rate: [0.95, 0.33, 0.23, 0.17, 0.35, 0.49, 0.35, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.22, 0.17, 0.34, 0.48, 0.35, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.38, 0.47, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.35, 0.49, 0.35, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.48, 0.56, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.35, 0.49, 0.35, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.48, 0.56, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.37, 0.51, 0.37, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.50, 0.58, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.36, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.49, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.18, 0.36, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.50, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.49, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.40, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.17, 0.35, 0.49, 0.35, 0.43, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.52, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.22, 0.17, 0.35, 0.49, 0.35, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.50, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.26, 0.49, 0.04, 0.16, 1.00, 1.00, 0.55, 0.41, 0.49, 0.57, 0.99, 1.00]
Event Rate: [0.95, 0.32, 0.23, 0.18, 0.36, 0.49, 0.36, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.56, 0.99, 1.00]
Event Rate: [0.96, 0.33, 0.23, 0.18, 0.36, 0.50, 0.36, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.24, 0.18, 0.37, 0.50, 0.36, 0.45, 0.26, 0.49, 0.04, 0.16, 1.00, 1.00, 0.55, 0.40, 0.50, 0.58, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.17, 0.36, 0.49, 0.35, 0.44, 0.25, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.39, 0.48, 0.56, 0.98, 1.00]
Event Rate: [0.95, 0.32, 0.23, 0.17, 0.36, 0.49, 0.36, 0.44, 0.26, 0.49, 0.04, 0.16, 1.00, 1.00, 0.53, 0.40, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.37, 0.50, 0.36, 0.45, 0.26, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.50, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.26, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.24, 0.18, 0.36, 0.50, 0.36, 0.45, 0.26, 0.49, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.99, 1.00]
Event Rate: [0.95, 0.33, 0.25, 0.19, 0.38, 0.52, 0.37, 0.46, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.51, 0.58, 0.99, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.18, 0.37, 0.51, 0.37, 0.46, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.55, 0.40, 0.50, 0.58, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.49, 0.57, 0.99, 1.00]
Event Rate: [0.95, 0.33, 0.24, 0.18, 0.37, 0.51, 0.36, 0.45, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.50, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.31, 0.23, 0.17, 0.35, 0.49, 0.35, 0.45, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.53, 0.40, 0.48, 0.55, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.37, 0.50, 0.37, 0.45, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.41, 0.49, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.19, 0.37, 0.51, 0.37, 0.45, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.41, 0.50, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.24, 0.19, 0.37, 0.51, 0.37, 0.46, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.41, 0.50, 0.58, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.24, 0.19, 0.37, 0.51, 0.37, 0.46, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.41, 0.50, 0.58, 0.99, 1.00]
Event Rate: [0.95, 0.31, 0.23, 0.17, 0.35, 0.49, 0.36, 0.45, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.32, 0.24, 0.19, 0.37, 0.50, 0.37, 0.46, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.50, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.19, 0.37, 0.50, 0.37, 0.46, 0.27, 0.51, 0.04, 0.16, 1.00, 1.00, 0.55, 0.41, 0.50, 0.58, 0.99, 1.00]
Event Rate: [0.95, 0.33, 0.24, 0.18, 0.37, 0.50, 0.36, 0.45, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.56, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.19, 0.37, 0.51, 0.37, 0.46, 0.27, 0.51, 0.04, 0.16, 1.00, 1.00, 0.55, 0.41, 0.50, 0.58, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.36, 0.50, 0.36, 0.45, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.49, 0.56, 0.99, 1.00]
Event Rate: [0.95, 0.33, 0.24, 0.19, 0.38, 0.51, 0.37, 0.46, 0.27, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.50, 0.58, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.24, 0.18, 0.37, 0.50, 0.37, 0.46, 0.26, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.39, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.18, 0.37, 0.50, 0.37, 0.46, 0.27, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.98, 1.00]
Event Rate: [0.96, 0.33, 0.24, 0.18, 0.37, 0.51, 0.37, 0.46, 0.27, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.50, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.34, 0.25, 0.19, 0.38, 0.52, 0.38, 0.46, 0.27, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.51, 0.58, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.24, 0.18, 0.37, 0.50, 0.37, 0.46, 0.27, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.99, 1.00]
Event Rate: [0.95, 0.33, 0.24, 0.18, 0.37, 0.51, 0.37, 0.46, 0.27, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.50, 0.57, 0.99, 1.00]
Event Rate: [0.96, 0.32, 0.23, 0.18, 0.37, 0.50, 0.37, 0.46, 0.27, 0.50, 0.04, 0.16, 1.00, 1.00, 0.54, 0.40, 0.49, 0.57, 0.99, 1.00]
